ID_BVOTE;SCRUTIN;ANNEE;TOUR;DATE;NUM_CIRC;NUM_QUARTIER;NUM_ARROND;NUM_BUREAU;NB_PROCU;NB_INSCR;NB_EMARG;NB_VOTANT;NB_BL;NB_NUL;NB.EXPRIM;DUPONT-AIGNAN Nicolas;LE PEN Marine;MACRON Emmanuel;HAMON Benoît;ARTHAUD Nathalie;POUTOU Philippe;CHEMINADE Jacques;LASSALLE Jean;MÉLENCHON Jean-Luc;ASSELINEAU François;FILLON François;geo_shape;geo_point_2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12-44;Présidentielle;2017;1;2007-04-23;8;45;12;44;41;1497;1246;1246;13;1;1232;17;99;412;145;5;10;3;7;253;11;270;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.4083852396", 48.8381609306], [2.4090306446, 48.838071284], [2.4104729713, 48.8378665627], [2.4127516708, 48.8382788382], [2.4135701385, 48.8381825666], [2.4122305641, 48.8345660454], [2.4111911437, 48.8338781388], [2.4066975167, 48.8355064284], [2.406359425, 48.8350106824], [2.4057846758, 48.8349851385], [2.4054914072, 48.8351559116], [2.4056456476, 48.8359257818], [2.4067603369, 48.8369422396], [2.4076868672, 48.8371886949], [2.4076870426, 48.8373122088], [2.4081269016, 48.8374200089], [2.4083852396," 48.8381609306]]]}"";48.836250005",2.409914947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"12-53;Présidentielle;2017;1;2007-04-23;8;48;12;53;88;1566;1360;1360;9;6;1345;12;37;575;156;4;12;1;6;243;6;293;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.3711616774", 48.8493470983], [2.3738597106, 48.8480382643], [2.3719993605, 48.8466853808], [2.3715885073, 48.8476033528], [2.3699990199, 48.8466306638], [2.3696904564, 48.8467137371], [2.3695420338, 48.8468151688], [2.3680260657, 48.8470243005], [2.3678399129, 48.8479044852], [2.3669154261, 48.8482089131], [2.3672150747, 48.8488703576], [2.3681201304, 48.8487853263], [2.370519076, 48.8489619107], [2.3711616774," 48.8493470983]]]}"";48.847988169",2.37032134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13-16;Présidentielle;2017;1;2007-04-23;9;50;13;16;51;1901;1556;1556;21;10;1525;49;100;473;191;7;22;4;6;423;19;231;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.3594356735", 48.8268897317], [2.3624289862, 48.8276036162], [2.3636627343, 48.8265907007], [2.3624558288, 48.8249836812], [2.3639884393, 48.824168316], [2.3629061284, 48.8238336372], [2.3633077672, 48.823210527], [2.3624553242, 48.8230108828], [2.3594356735," 48.8268897317]]]}"";48.8256566481",2.361883423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13-56;Présidentielle;2017;1;2007-04-23;10;51;13;56;94;1586;1352;1352;15;3;1334;17;58;474;163;7;10;2;5;312;13;273;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.3557743289", 48.8306276483], [2.352929812, 48.8280815953], [2.3526590454, 48.8282344818], [2.3526770191, 48.8298292852], [2.3526421543, 48.8300859588], [2.3523932843, 48.8300855806], [2.3495666983, 48.8290048847], [2.3484295976, 48.8294320154], [2.3486275879, 48.8297058568], [2.34907863, 48.8295781765], [2.3491943649, 48.8295649188], [2.3492004056, 48.8295632468], [2.3492109701, 48.8295630166], [2.3495179731, 48.8295278483], [2.3499573488, 48.8296090168], [2.3554646335, 48.8313615806], [2.3557743289," 48.8306276483]]]}"";48.8298606754",2.353103689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13-58;Présidentielle;2017;1;2007-04-23;10;51;13;58;77;1563;1350;1350;16;5;1329;16;59;513;179;5;9;2;6;291;14;235;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.3524231712", 48.828228747], [2.3527419744, 48.8280354798], [2.353344565, 48.827455725], [2.3534188309, 48.827490321], [2.3542746972, 48.8267749791], [2.3565447246, 48.8273688317], [2.3565563298, 48.8272611631], [2.3543705714, 48.8261462705], [2.3538289875, 48.8262213361], [2.353604422, 48.8261099946], [2.351006907, 48.8260702841], [2.3507291153, 48.8260210135], [2.3503478144, 48.8261410626], [2.3508776025, 48.8266652228], [2.3514094268, 48.8269513095], [2.3515536337, 48.8271791197], [2.3506755934, 48.8268446978], [2.3490028757, 48.8275860609], [2.3487439008, 48.8273402698], [2.3469920267, 48.827677042], [2.3465075331, 48.8280805027], [2.3464949929, 48.8288087593], [2.3465352439, 48.828910023], [2.3476402825, 48.8285378946], [2.3483041401, 48.8281773382], [2.3485269105, 48.8281888503], [2.3485836595, 48.828038881], [2.3493698015, 48.8276610019], [2.3494681548, 48.8277323358], [2.34999426, 48.8278295304], [2.3503559871, 48.8278535294], [2.3508462614, 48.8279982435], [2.3518902367, 48.8280961605], [2.3524231712," 48.828228747]]]}"";48.8272464117",2.351306068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13-61;Présidentielle;2017;1;2007-04-23;10;52;13;61;71;1530;1319;1319;10;7;1302;16;51;531;168;3;9;4;8;261;12;239;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.3500069416", 48.8335196936], [2.3469642769, 48.8327170269], [2.3454257024, 48.8315773398], [2.3444764396, 48.8316797746], [2.345431687, 48.8342438559], [2.3460404024, 48.8345404081], [2.3463328781, 48.8346257789], [2.3463778509, 48.8345143894], [2.3479265194, 48.8348902601], [2.3481609209, 48.8353793156], [2.3486184101, 48.8354966304], [2.3489779008, 48.8345701237], [2.3500069416," 48.8335196936]]]}"";48.8335335257",2.347014047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13-64;Présidentielle;2017;1;2007-04-23;10;52;13;64;72;1456;1242;1242;19;4;1219;29;62;506;148;3;7;2;4;242;11;205;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.3442964285", 48.8313623384], [2.3411914337, 48.8322804814], [2.3411859202, 48.8325153865], [2.3413046918, 48.8331780899], [2.3449214523, 48.8341938451], [2.3455910947, 48.8344202961], [2.346175551, 48.8348148], [2.3463272545, 48.834633205], [2.3460460306, 48.834562685], [2.345399191, 48.834243432], [2.3444651926, 48.8316834887], [2.3444314523, 48.8317057678], [2.3442964285," 48.8313623384]]]}"";48.8328431602",2.343432725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14-37;Présidentielle;2017;1;2007-04-23;11;53;14;37;54;1448;1257;1258;18;5;1235;28;104;455;145;3;3;2;8;245;19;223;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.332152511", 48.8268559817], [2.3346112745, 48.8264561995], [2.3365660328, 48.8266994755], [2.3367778119, 48.8265979864], [2.3372446313, 48.8243704818], [2.3319974331, 48.8237855948], [2.3310130526, 48.8239761187], [2.331144765, 48.8242971534], [2.3317393531, 48.8259418837], [2.332152511," 48.8268559817]]]}"";48.8252732701",2.334125745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14-41;Présidentielle;2017;1;2007-04-23;10;53;14;41;93;1532;1307;1307;9;3;1295;18;35;522;146;3;3;5;6;226;7;324;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.3387166569", 48.8244773922], [2.3398749194, 48.8246176595], [2.341208945, 48.8211046278], [2.3413389784, 48.8211242482], [2.3415321077, 48.820454499], [2.3428325, 48.8204501479], [2.3428275605, 48.8205744471], [2.3426344431, 48.8211992221], [2.3438677737, 48.820351955], [2.3445958158, 48.8195308801], [2.3440041881, 48.8174483024], [2.3439163056, 48.8158274615], [2.3430869949, 48.8161347609], [2.3417452198, 48.8163864186], [2.3336997481, 48.816805077], [2.3318454499, 48.817072189], [2.3324859122, 48.8182544514], [2.3293435697, 48.8189400413], [2.33040046, 48.8221550787], [2.3309847126, 48.8239301775], [2.3319439562, 48.8237307125], [2.3361590436, 48.8241736216], [2.3387166569," 48.8244773922]]]}"";48.8201329303",2.336908239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14-56;Présidentielle;2017;1;2007-04-24;10;56;14;56;36;1438;1105;1104;18;12;1074;55;175;294;108;4;16;4;6;272;11;129;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.3083396689", 48.8235692393], [2.3082470334, 48.8238103014], [2.3109189626, 48.8251867226], [2.3101587366, 48.8254036148], [2.3106349239, 48.8263012839], [2.312359881, 48.8259020497], [2.313856555, 48.825582485], [2.3140944673, 48.8255961922], [2.3141772471, 48.8255074908], [2.3165470947, 48.8249942348], [2.3160432454, 48.824162246], [2.3174398405, 48.8237640673], [2.3141285337, 48.822294376], [2.3083396689," 48.8235692393]]]}"";48.8241733359",2.312862745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15-11;Présidentielle;2017;1;2007-04-23;12;60;15;11;78;1525;1290;1290;9;2;1279;37;58;462;61;5;4;0;7;119;8;518;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.286331144", 48.8477476582], [2.2875151775, 48.8491287323], [2.28912418, 48.8495163598], [2.2908642257, 48.8489435657], [2.2901919591, 48.848096358], [2.2900843188, 48.8480449849], [2.2900603347, 48.8481022271], [2.2897192655, 48.8479628308], [2.2891709732, 48.8475165066], [2.2892758314, 48.8473467683], [2.2890696644, 48.8471058291], [2.286750481, 48.8480366624], [2.2864666285, 48.8477167157], [2.286331144," 48.8477476582]]]}"";48.848433131",2.288709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15-16;Présidentielle;2017;1;2007-04-23;12;60;15;16;80;1662;1462;1463;8;2;1453;30;71;476;73;2;2;4;6;126;10;653;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.2898448727", 48.8581987086], [2.2954811745, 48.8545970365], [2.2953707927, 48.8545142994], [2.2951176615, 48.8546595424], [2.2940891402, 48.8539227831], [2.2939785703, 48.8537805987], [2.2927855065, 48.8530852241], [2.2911769501, 48.8520580046], [2.2875894326, 48.8556890589], [2.2881598343, 48.8561050124], [2.2890193285, 48.8575045149], [2.2898448727," 48.8581987086]]]}"";48.8551164623",2.29115687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15-40;Présidentielle;2017;1;2007-04-23;12;59;15;40;54;1529;1289;1290;17;10;1263;33;71;412;112;6;9;2;13;269;17;319;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.3115468875", 48.8410064314], [2.310221238, 48.8400105881], [2.3094808102, 48.8394866453], [2.3105417561, 48.838948828], [2.3111174447, 48.83815974], [2.3109214109, 48.8378845138], [2.309550411, 48.8379372994], [2.3094228791, 48.8376909274], [2.3078761092, 48.837742412], [2.3083472017, 48.8382546614], [2.3081682647, 48.8391549593], [2.3093383341, 48.8396162653], [2.3103714869, 48.841380301], [2.3120304107, 48.8413788344], [2.3115468875," 48.8410064314]]]}"";48.8392118836",2.309779123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15-47;Présidentielle;2017;1;2007-04-23;13;57;15;47;59;1600;1329;1329;13;7;1309;24;92;482;134;2;9;1;13;253;22;277;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.3031237618", 48.8320811547], [2.30378991, 48.8319774902], [2.303937193, 48.8319642736], [2.3032383151, 48.8309741107], [2.3040351802, 48.8305743783], [2.3062441835, 48.830636857], [2.307228542, 48.8300846798], [2.3045001703, 48.8279444206], [2.3029323355, 48.8282769963], [2.3029698931, 48.8285641132], [2.301440483, 48.82878041], [2.3014889096, 48.8289403611], [2.3010101474, 48.8290351421], [2.3016963669, 48.8294975487], [2.3019506634, 48.8304035506], [2.3023713154, 48.8311329561], [2.3028731077, 48.8315242279], [2.3031237618," 48.8320811547]]]}"";48.8297162146",2.303954446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5-2;Présidentielle;2017;1;2007-04-23;2;20;5;2;83;1554;1335;1335;14;4;1317;27;47;488;103;1;6;1;4;234;10;396;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.3446482447", 48.8502539938], [2.3445930834, 48.8500278472], [2.3444961892, 48.8496945285], [2.3458496907, 48.8493134119], [2.3484605337, 48.8485454862], [2.3470957457, 48.8481695238], [2.3449859757, 48.8472697707], [2.3446133999, 48.8464831892], [2.342999905, 48.8461194865], [2.3427615554, 48.8462645308], [2.3426386647, 48.8464137475], [2.3416703213, 48.8466694435], [2.3420502682, 48.8471330334], [2.3409627198, 48.8473715225], [2.3426927308, 48.8502074125], [2.3436685835, 48.8499246675], [2.3446482447," 48.8502539938]]]}"";48.8482148599",2.344002906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5-5;Présidentielle;2017;1;2007-04-23;2;19;5;5;96;1490;1274;1274;10;2;1262;16;46;510;124;3;6;3;9;217;11;317;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.3451400682", 48.8451577451], [2.3455854361, 48.8450256612], [2.346839841, 48.8447144442], [2.3480665814, 48.8444203614], [2.3492313883, 48.8444990521], [2.34975037, 48.8422952277], [2.3496874202, 48.8418852614], [2.3495930066, 48.8413097878], [2.3496117934, 48.8410448586], [2.3496808208, 48.8406507779], [2.3494432137, 48.8406535574], [2.3494474926, 48.8407145291], [2.3494164505, 48.8416070716], [2.3479256734, 48.8419290072], [2.3471947454, 48.8427581518], [2.3457914157, 48.8440889959], [2.3456637572, 48.8448474236], [2.3449619627, 48.8449558825], [2.3449745442, 48.8450277826], [2.3451400682," 48.8451577451]]]}"";48.8433471188",2.347963613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6-11;Présidentielle;2017;1;2007-04-23;11;23;6;11;69;1235;1075;1078;6;2;1070;13;38;397;62;1;6;2;12;111;5;423;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.3319528605", 48.8522374044], [2.3318619061, 48.8513762398], [2.3319910774, 48.8513520937], [2.33175443, 48.8502620062], [2.3299005402, 48.8502619148], [2.3297608698, 48.8500940136], [2.3280329135, 48.8499504636], [2.3277266092, 48.8503964963], [2.3277569423, 48.850467503], [2.3270367034, 48.8514596927], [2.3272221471, 48.851594915], [2.3295033962, 48.851961948], [2.3301999608, 48.8521255331], [2.331787776, 48.8523945984], [2.3319528605," 48.8522374044]]]}"";48.8511168379",2.329763676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6-20;Présidentielle;2017;1;2007-04-23;11;23;6;20;100;1167;1031;1031;6;6;1019;20;27;402;56;2;3;0;4;80;11;414;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.3287715898", 48.8456474426], [2.3307579166, 48.8440417587], [2.3305869052, 48.8439616418], [2.3294785938, 48.8421208222], [2.326599015, 48.8430637044], [2.3285729948, 48.8455436531], [2.3287715898," 48.8456474426]]]}"";48.8437594987",2.32877596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7-20;Présidentielle;2017;1;2007-04-23;2;28;7;20;87;1314;1161;1161;5;4;1152;18;53;339;46;3;2;2;4;78;4;603;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.3054468578", 48.8635097006], [2.3103363779, 48.8635981765], [2.3103890653, 48.8627932819], [2.3101453549, 48.8600355903], [2.3098422845, 48.8600461284], [2.3077442532, 48.8598626262], [2.3062548306, 48.8595872211], [2.3054845225, 48.8611628823], [2.3054468578," 48.8635097006]]]}"";48.8617623178",2.307903864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8-5;Présidentielle;2017;1;2007-04-23;1;32;8;5;108;1554;1368;1368;11;3;1354;14;46;494;50;2;4;3;2;83;2;654;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.3234498718", 48.8799868525], [2.3233355342, 48.8790360676], [2.321899917, 48.8794814439], [2.3198254999, 48.8782765847], [2.3188858033, 48.878312247], [2.3173720191, 48.8780971854], [2.316901197, 48.8790359432], [2.3172026346, 48.8793741351], [2.3182158665, 48.8795214924], [2.318200182, 48.8806464505], [2.31763027, 48.8809125475], [2.3177629545, 48.8809443941], [2.3203005154, 48.8801279595], [2.3214029683, 48.8803210308], [2.3214666188, 48.8802408118], [2.322220525, 48.8803801424], [2.3234498718," 48.8799868525]]]}"";48.8794155196",2.31986574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9-3;Présidentielle;2017;1;2007-04-23;18;35;9;3;138;1417;1212;1212;11;2;1199;17;49;496;118;1;6;0;4;185;11;312;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.3390017703", 48.8757699892], [2.3426961056, 48.8755778545], [2.3442690177, 48.8756995992], [2.3444201659, 48.8758029694], [2.3454668651, 48.8755961303], [2.3453827597, 48.8747432473], [2.3455674736, 48.8747469248], [2.3454218412, 48.874152498], [2.3426959429, 48.8741563716], [2.3424608444, 48.8740640803], [2.3381229255, 48.8741749909], [2.3387834739, 48.8759324493], [2.3390353621, 48.875913983], [2.3390017703," 48.8757699892]]]}"";48.8748971189",2.341883024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10-3;Présidentielle;2017;1;2007-04-23;5;39;10;3;89;1475;1256;1256;12;4;1240;13;37;494;206;0;11;2;3;261;10;203;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.3574187849", 48.8716282817], [2.3578202668, 48.8714265677], [2.3598640302, 48.8713727919], [2.3603405668, 48.871485374], [2.3606670411, 48.8711235407], [2.360541093, 48.8709436732], [2.3607268624, 48.8708863053], [2.3601362477, 48.8703269784], [2.3589317067, 48.8706178196], [2.3579888603, 48.8694350654], [2.3577234539, 48.8692263436], [2.3594013384, 48.868725874], [2.3593202982, 48.8684313385], [2.3564018011, 48.8688628404], [2.3557905464, 48.8689993487], [2.3574187849," 48.8716282817]]]}"";48.8701629147",2.358049934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10-6;Présidentielle;2017;1;2007-04-23;5;39;10;6;96;1391;1195;1195;6;2;1187;12;47;505;156;4;7;0;4;260;6;186;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.3673237325", 48.8687654935], [2.3656815441, 48.8709047712], [2.3661172451, 48.8711066519], [2.3660962067, 48.8720047202], [2.3678674643, 48.8717476873], [2.3692962204, 48.8694685009], [2.3680957939, 48.8690207942], [2.3673237325," 48.8687654935]]]}"";48.8704114542",2.367427371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10-8;Présidentielle;2017;1;2007-04-23;5;39;10;8;85;1562;1301;1301;17;4;1280;16;55;522;186;4;11;2;5;285;11;183;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.3581071897", 48.8761034294], [2.3594665018, 48.8758950084], [2.359154103, 48.875240614], [2.3611265781, 48.87457177], [2.3626032148, 48.8742468847], [2.3615466591, 48.8732040543], [2.3603514338, 48.8714882362], [2.3587571123, 48.8732066664], [2.3590149024, 48.8734440244], [2.3584537065, 48.8739568903], [2.3576169434, 48.8751794511], [2.3581071897," 48.8761034294]]]}"";48.8739576296",2.359875179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10-18;Présidentielle;2017;1;2007-04-23;5;40;10;18;72;1404;1122;1122;15;3;1104;16;50;411;136;3;8;0;2;306;14;158;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.367612959", 48.8797540645], [2.3689769507, 48.878982294], [2.3672415347, 48.8774540397], [2.3671145555, 48.8769698391], [2.3678589175, 48.8766731985], [2.3658248608, 48.8754880842], [2.3664424497, 48.8740864061], [2.3649600215, 48.8737471205], [2.364618429, 48.8739091018], [2.3639832759, 48.8740727405], [2.3638725487, 48.8739981679], [2.3636560763, 48.874060594], [2.3630918324, 48.8741956636], [2.364584134, 48.8761746875], [2.367612959," 48.8797540645]]]}"";48.8764340939",2.366003662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10-24;Présidentielle;2017;1;2007-04-23;5;37;10;24;88;1306;1089;1093;18;19;1056;14;46;373;144;3;14;0;0;295;8;159;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.3650247419", 48.8810226585], [2.3619590909, 48.8785268846], [2.3604904034, 48.8760160065], [2.3602059264, 48.8758444119], [2.3586698743, 48.8761038307], [2.3596510887, 48.8777425555], [2.3587418074, 48.8799272611], [2.3595600322, 48.8801732369], [2.363244308, 48.881922784], [2.3650247419," 48.8810226585]]]}"";48.8792115608",2.361314742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"11-7;Présidentielle;2017;1;2007-04-23;7;43;11;7;87;1484;1255;1255;10;5;1240;16;45;510;142;2;6;0;3;293;5;218;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.3770775186", 48.8532502627], [2.3773614209, 48.8532437476], [2.3780769454, 48.853213114], [2.3787345092, 48.8532911815], [2.37844382, 48.8538488207], [2.3798698622, 48.8542511361], [2.3804077177, 48.8535903586], [2.3792841697, 48.8533564359], [2.3790717306, 48.8530468627], [2.3783802591, 48.8507610755], [2.3759204148, 48.8513570233], [2.3766281594, 48.8525107632], [2.3766180094, 48.8526564159], [2.3767334964, 48.852684116], [2.3770775186," 48.8532502627]]]}"";48.8523911753",2.377964874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"11-8;Présidentielle;2017;1;2007-04-23;7;42;11;8;85;1461;1233;1233;15;1;1217;13;45;463;180;6;7;2;2;318;8;173;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.3792943692", 48.8533550853], [2.380322769, 48.8535351012], [2.3808443034, 48.8526840286], [2.3811704837, 48.8524119457], [2.3802426805, 48.8505867017], [2.3815809319, 48.8505619472], [2.3819449785, 48.8511776686], [2.3839961948, 48.8511718288], [2.3842943558, 48.8507277861], [2.3844266918, 48.8504463505], [2.3843080926, 48.8501555964], [2.3836124201, 48.850260566], [2.3814033164, 48.8504152688], [2.3801181379, 48.8504723128], [2.3788534526, 48.850642425], [2.3783924968, 48.8507583786], [2.3786052483, 48.8514583838], [2.3790844615, 48.8530533022], [2.3792943692," 48.8533550853]]]}"";48.8515603252",2.380715535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"11-20;Présidentielle;2017;1;2007-04-23;7;43;11;20;92;1588;1350;1350;15;3;1332;14;39;620;140;4;13;0;5;274;9;214;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.3654049785", 48.8654414903], [2.3657849165, 48.8655249371], [2.3664611158, 48.8653729299], [2.3667392735, 48.8650044456], [2.3673939286, 48.8651830327], [2.368310269, 48.8645920904], [2.368460868, 48.8646356757], [2.3694215021, 48.8636069762], [2.3706270596, 48.864077839], [2.3712947735, 48.863112139], [2.3674461377, 48.862081641], [2.3675517546, 48.8617651262], [2.3671284819, 48.8617155955], [2.36681359, 48.8630882101], [2.3654049785," 48.8654414903]]]}"";48.8636459823",2.368064606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"11-26;Présidentielle;2017;1;2007-04-23;7;44;11;26;110;1688;1463;1463;11;10;1442;16;46;581;191;2;5;2;9;298;9;283;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.3785944577", 48.8602843266], [2.3768945735, 48.8597648748], [2.3749217854, 48.8609263455], [2.3751549326, 48.8610755285], [2.374017057, 48.8621314079], [2.3756755493, 48.8629538609], [2.3763722518, 48.8627798238], [2.3769444187, 48.8620302798], [2.3785944577," 48.8602843266]]]}"";48.8613371302",2.376270527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"11-42;Présidentielle;2017;1;2007-04-23;6;43;11;42;64;1519;1216;1216;15;11;1190;19;90;375;166;11;13;2;7;346;7;154;""{""""type"""": """"Polygon"""""," """"coordinates"""": [[[2.3871871509", 48.8569179041], [2.3868613582, 48.8575127634], [2.3856356103, 48.8572181498], [2.3851724997, 48.8579018731], [2.3846316935, 48.8587732619], [2.3859251955, 48.8590921336], [2.3862333537, 48.8591858172], [2.3868665729, 48.859346369], [2.3875897075, 48.8580370745], [2.3894215288, 48.858411508], [2.3895976456, 48.8584896076], [2.3899326659, 48.8583732966], [2.3898835209, 48.858142262], [2.3900076915, 48.8579460342], [2.3896523096, 48.8569001977], [2.3871871509," 48.8569179041]]]}"";48.8579469048",2.387339511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
